protein_id,High_Pause_Counts,transcript_id_x
ENSP00000414359.2,35,ENST00000418988.2
ENSP00000414516.2,0,ENST00000415083.7
ENSP00000414624.2,13,ENST00000446526.8
ENSP00000414678.3,0,ENST00000457415.7
ENSP00000414764.2,18,ENST00000439220.6
ENSP00000414851.2,20,ENST00000442325.6
ENSP00000414921.1,15,ENST00000458258.5
ENSP00000414956.2,12,ENST00000414833.2
ENSP00000415027.3,32,ENST00000444310.5
ENSP00000415036.2,37,ENST00000438213.6
ENSP00000415151.2,0,ENST00000412916.7
ENSP00000415203.2,49,ENST00000453061.7
ENSP00000415332.2,23,ENST00000428443.8
ENSP00000415430.1,34,ENST00000454366.2
ENSP00000415464.3,41,ENST00000429001.7
ENSP00000415498.3,61,ENST00000432768.6
ENSP00000415682.2,44,ENST00000413266.6
ENSP00000415836.2,34,ENST00000443381.7
ENSP00000415862.1,12,ENST00000438011.5
ENSP00000415885.2,36,ENST00000428149.7
ENSP00000415899.2,4,ENST00000416848.6
ENSP00000415949.2,11,ENST00000436817.6
ENSP00000415961.2,105,ENST00000424869.6
ENSP00000415968.2,25,ENST00000447404.6
ENSP00000416002.2,7,ENST00000452555.7
ENSP00000416015.2,124,ENST00000441493.7
ENSP00000416149.1,22,ENST00000437766.5
ENSP00000416158.2,22,ENST00000446284.6
ENSP00000416227.4,13,ENST00000431606.4
ENSP00000416231.2,17,ENST00000436683.6
ENSP00000416250.2,0,ENST00000424014.7
ENSP00000416293.2,4,ENST00000426263.10
ENSP00000416340.1,26,ENST00000435711.5
ENSP00000416374.2,152,ENST00000419821.6
ENSP00000416515.2,32,ENST00000442102.6
ENSP00000416583.2,10,ENST00000428559.7
ENSP00000416739.2,19,ENST00000444129.7
ENSP00000416743.1,12,ENST00000429422.5
ENSP00000416799.1,44,ENST00000422556.1
ENSP00000416892.3,40,ENST00000412331.6
ENSP00000416951.2,10,ENST00000452588.6
ENSP00000416959.2,0,ENST00000453386.7
ENSP00000416968.2,22,ENST00000447998.7
ENSP00000417038.2,41,ENST00000440869.6
ENSP00000417078.1,49,ENST00000496811.6
ENSP00000417122.2,57,ENST00000482387.6
ENSP00000417132.1,26,ENST00000460680.6
ENSP00000417175.1,5,ENST00000475243.6
ENSP00000417190.2,11,ENST00000474627.8
ENSP00000417229.1,38,ENST00000460851.6
ENSP00000417273.1,24,ENST00000481752.6
ENSP00000417278.2,3,ENST00000466246.7
ENSP00000417287.1,0,ENST00000469351.1
ENSP00000417291.2,7,ENST00000489432.7
ENSP00000417339.1,6,ENST00000472417.1
ENSP00000417354.1,11,ENST00000470487.6
ENSP00000417378.1,9,ENST00000492758.1
ENSP00000417401.1,318,ENST00000467148.1
ENSP00000417464.1,0,ENST00000497547.2
ENSP00000417480.1,34,ENST00000468189.5
ENSP00000417548.1,10,ENST00000465995.6
ENSP00000417559.1,22,ENST00000472947.5
ENSP00000417580.1,35,ENST00000497473.6
ENSP00000417601.1,25,ENST00000484457.6
ENSP00000417602.1,21,ENST00000476781.6
ENSP00000417653.1,8,ENST00000468694.5
ENSP00000417659.1,23,ENST00000498165.6
ENSP00000417677.2,10,ENST00000468695.6
ENSP00000417763.1,16,ENST00000464845.6
ENSP00000417764.1,22,ENST00000476832.2
ENSP00000417824.1,6,ENST00000485816.5
ENSP00000417864.2,9,ENST00000465139.6
ENSP00000417901.1,40,ENST00000478722.6
ENSP00000417963.1,16,ENST00000485511.6
ENSP00000417980.1,23,ENST00000460843.6
ENSP00000418070.1,34,ENST00000485303.6
ENSP00000418082.1,0,ENST00000491306.6
ENSP00000418112.1,91,ENST00000474889.6
ENSP00000418137.2,21,ENST00000495027.5
ENSP00000418169.1,13,ENST00000479808.5
ENSP00000418210.1,41,ENST00000461685.5
ENSP00000418268.1,23,ENST00000484800.6
ENSP00000418287.1,13,ENST00000488633.2
ENSP00000418348.1,2,ENST00000466830.6
ENSP00000418354.1,0,ENST00000482604.5
ENSP00000418405.1,12,ENST00000470821.5
ENSP00000418529.1,4,ENST00000476071.5
ENSP00000418563.1,20,ENST00000473835.7
ENSP00000418648.2,83,ENST00000473989.8
ENSP00000418669.3,2,ENST00000478753.5
ENSP00000418695.1,9,ENST00000492933.5
ENSP00000418725.2,23,ENST00000488494.6
ENSP00000418734.1,49,ENST00000472487.6
ENSP00000418753.1,18,ENST00000481105.5
ENSP00000418779.1,1,ENST00000484952.6
ENSP00000418803.1,8,ENST00000494664.6
ENSP00000418813.1,9,ENST00000495461.6
ENSP00000418823.1,8,ENST00000471389.6
ENSP00000418853.1,25,ENST00000491606.5
ENSP00000418910.1,18,ENST00000471696.6
ENSP00000419005.1,34,ENST00000491415.7
ENSP00000419038.1,13,ENST00000486715.6
ENSP00000419126.1,43,ENST00000481909.2
ENSP00000419129.1,13,ENST00000468777.5
ENSP00000419138.1,10,ENST00000472495.5
ENSP00000419184.2,27,ENST00000490107.6
ENSP00000419195.1,39,ENST00000477224.6
ENSP00000419235.1,40,ENST00000479870.6
ENSP00000419243.2,34,ENST00000484259.3
ENSP00000419279.1,29,ENST00000464848.5
ENSP00000419370.1,2,ENST00000466681.2
ENSP00000419371.1,20,ENST00000479665.6
ENSP00000419388.1,6,ENST00000484178.5
ENSP00000419413.1,23,ENST00000469044.6
ENSP00000419417.1,11,ENST00000471115.6
ENSP00000419425.1,14,ENST00000468812.6
ENSP00000419446.2,15,ENST00000487273.7
ENSP00000419465.1,17,ENST00000465804.5
ENSP00000419475.1,0,ENST00000473414.6
ENSP00000419599.1,7,ENST00000488423.2
ENSP00000419692.1,50,ENST00000481739.2
ENSP00000419713.1,10,ENST00000466674.5
ENSP00000419740.1,7,ENST00000474844.6
ENSP00000419765.1,31,ENST00000467963.6
ENSP00000419782.1,4,ENST00000485972.6
ENSP00000419803.2,25,ENST00000469946.5
ENSP00000419851.1,14,ENST00000496455.7
ENSP00000419879.1,18,ENST00000460006.6
ENSP00000419881.1,37,ENST00000487861.5
ENSP00000419909.1,14,ENST00000466547.1
ENSP00000420037.1,12,ENST00000464265.5
ENSP00000420127.1,13,ENST00000464506.2
ENSP00000420161.1,10,ENST00000483209.5
ENSP00000420176.1,0,ENST00000483063.2
ENSP00000420193.1,1,ENST00000463088.5
ENSP00000420195.1,12,ENST00000492112.3
ENSP00000420213.1,67,ENST00000490882.5
ENSP00000420267.1,53,ENST00000487099.7
ENSP00000420294.1,56,ENST00000495893.7
ENSP00000420311.2,3,ENST00000479035.7
ENSP00000420315.1,23,ENST00000478253.6
ENSP00000420321.1,80,ENST00000464233.6
ENSP00000420331.1,5,ENST00000480708.5
ENSP00000420335.1,60,ENST00000484491.5
ENSP00000420357.2,15,ENST00000466444.7
ENSP00000420381.1,1,ENST00000479257.5
ENSP00000420443.1,10,ENST00000465271.6
ENSP00000420588.1,7,ENST00000487519.6
ENSP00000420597.1,11,ENST00000494076.5
ENSP00000420641.1,0,ENST00000467789.5
ENSP00000420682.1,16,ENST00000485050.5
ENSP00000420714.1,1,ENST00000476371.1
ENSP00000420957.1,2,ENST00000506139.5
ENSP00000421326.3,46,ENST00000507488.6
ENSP00000421336.1,8,ENST00000507416.1
ENSP00000421380.1,8,ENST00000502492.6
ENSP00000421491.1,19,ENST00000511817.1
ENSP00000421508.1,13,ENST00000504952.1
ENSP00000421566.1,5,ENST00000502935.6
ENSP00000421592.2,3,ENST00000505490.3
ENSP00000421625.1,48,ENST00000503233.5
ENSP00000421633.1,40,ENST00000505472.5
ENSP00000421663.1,15,ENST00000514949.1
ENSP00000421700.2,24,ENST00000511648.6
ENSP00000421757.1,20,ENST00000506179.5
ENSP00000421965.2,15,ENST00000512635.2
ENSP00000422040.1,8,ENST00000502762.4
ENSP00000422168.3,42,ENST00000503393.8
ENSP00000422215.2,6,ENST00000505177.6
ENSP00000422223.1,14,ENST00000506696.1
ENSP00000422319.1,3,ENST00000502929.5
ENSP00000422392.1,0,ENST00000502781.5
ENSP00000422440.1,2,ENST00000509253.5
ENSP00000422551.1,55,ENST00000476527.6
ENSP00000422677.2,36,ENST00000508608.6
ENSP00000422834.2,363,ENST00000512123.4
ENSP00000422846.1,23,ENST00000476238.6
ENSP00000422896.1,20,ENST00000510515.5
ENSP00000422912.1,7,ENST00000508789.5
ENSP00000423002.1,2,ENST00000508293.5
ENSP00000423008.1,8,ENST00000503816.1
ENSP00000423152.1,15,ENST00000505059.7
ENSP00000423276.1,17,ENST00000509437.6
ENSP00000423415.1,0,ENST00000504292.1
ENSP00000423427.2,14,ENST00000507591.2
ENSP00000423452.3,26,ENST00000502399.7
ENSP00000423463.1,49,ENST00000504764.5
ENSP00000423644.2,20,ENST00000512671.6
ENSP00000423665.1,72,ENST00000506784.5
ENSP00000423673.1,10,ENST00000507754.9
ENSP00000423822.1,0,ENST00000503787.6
ENSP00000423933.1,32,ENST00000505747.6
ENSP00000424076.1,0,ENST00000506706.5
ENSP00000424126.1,66,ENST00000515393.5
ENSP00000424183.1,16,ENST00000499666.7
ENSP00000424191.1,3,ENST00000508394.6
ENSP00000424275.1,20,ENST00000500692.6
ENSP00000424328.1,13,ENST00000507110.6
ENSP00000424381.1,36,ENST00000474879.7
ENSP00000424417.1,29,ENST00000499023.7
ENSP00000424544.1,11,ENST00000503731.6
ENSP00000424628.3,37,ENST00000513710.4
ENSP00000424636.2,11,ENST00000512469.2
ENSP00000424668.2,105,ENST00000502613.3
ENSP00000424757.2,70,ENST00000507142.6
ENSP00000424795.1,17,ENST00000513970.5
ENSP00000424798.2,0,ENST00000512528.3
ENSP00000424870.1,15,ENST00000505459.6
ENSP00000424896.1,61,ENST00000504123.6
ENSP00000424940.3,17,ENST00000510025.7
ENSP00000424950.1,15,ENST00000502938.5
ENSP00000424971.1,0,ENST00000510038.1
ENSP00000425048.1,20,ENST00000510708.6
ENSP00000425107.1,17,ENST00000509910.2
ENSP00000425261.3,14,ENST00000507544.3
ENSP00000425299.1,0,ENST00000466499.6
ENSP00000425347.1,6,ENST00000509657.5
ENSP00000425494.1,0,ENST00000506469.5
ENSP00000425561.1,32,ENST00000505992.1
ENSP00000425658.1,78,ENST00000504087.6
ENSP00000425759.1,8,ENST00000509578.1
ENSP00000425809.1,0,ENST00000506587.5
ENSP00000425824.1,26,ENST00000511664.6
ENSP00000425844.1,41,ENST00000505397.1
ENSP00000425889.2,15,ENST00000507746.7
ENSP00000425952.2,7,ENST00000505878.4
ENSP00000425956.2,291,ENST00000508628.6
ENSP00000425979.2,55,ENST00000511367.6
ENSP00000426119.2,24,ENST00000483017.7
ENSP00000426167.2,9,ENST00000512478.2
ENSP00000426191.1,9,ENST00000509734.5
ENSP00000426215.1,20,ENST00000502878.6
ENSP00000426354.1,42,ENST00000514135.5
ENSP00000426421.1,37,ENST00000514044.5
ENSP00000426474.1,56,ENST00000505337.5
ENSP00000426504.1,49,ENST00000509156.5
ENSP00000426529.1,0,ENST00000503945.2
ENSP00000426632.1,99,ENST00000506030.5
ENSP00000426638.1,18,ENST00000511912.6
ENSP00000426654.1,66,ENST00000510092.5
ENSP00000426708.1,12,ENST00000514455.5
ENSP00000426848.1,54,ENST00000505560.5
ENSP00000426850.1,5,ENST00000515355.5
ENSP00000426858.1,7,ENST00000509534.5
ENSP00000426907.1,39,ENST00000514800.5
ENSP00000426909.1,0,ENST00000512805.6
ENSP00000426948.1,19,ENST00000514667.1
ENSP00000427004.1,38,ENST00000509430.5
ENSP00000427006.1,0,ENST00000513702.5
ENSP00000427031.1,2,ENST00000515435.5
ENSP00000427108.1,39,ENST00000504169.2
ENSP00000427401.3,10,ENST00000513458.9
ENSP00000427407.2,7,ENST00000506197.2
ENSP00000427424.1,18,ENST00000513374.1
ENSP00000427463.1,3,ENST00000503362.2
ENSP00000427514.1,24,ENST00000498907.3
ENSP00000427562.1,33,ENST00000502732.6
ENSP00000427722.1,40,ENST00000523221.1
ENSP00000427746.1,10,ENST00000491692.5
ENSP00000427755.1,4,ENST00000518626.5
ENSP00000427772.1,58,ENST00000521089.5
ENSP00000427882.1,67,ENST00000520309.5
ENSP00000427900.1,110,ENST00000524189.6
ENSP00000427975.1,81,ENST00000523189.6
ENSP00000427985.2,21,ENST00000521913.7
ENSP00000428074.1,13,ENST00000523815.5
ENSP00000428099.1,19,ENST00000522514.6
ENSP00000428112.1,0,ENST00000519638.3
ENSP00000428115.1,20,ENST00000522368.5
ENSP00000428182.1,14,ENST00000518766.5
ENSP00000428259.1,0,ENST00000522083.5
ENSP00000428281.1,16,ENST00000523116.5
ENSP00000428424.1,17,ENST00000520220.6
ENSP00000428426.2,35,ENST00000521604.7
ENSP00000428480.2,23,ENST00000518156.3
ENSP00000428564.1,80,ENST00000504968.6
ENSP00000428589.2,21,ENST00000518297.6
ENSP00000428675.1,13,ENST00000517860.5
ENSP00000428753.2,10,ENST00000517395.6
ENSP00000428756.1,38,ENST00000524300.6
ENSP00000428801.1,13,ENST00000522447.5
ENSP00000428821.1,47,ENST00000522655.5
ENSP00000428895.1,0,ENST00000520468.7
ENSP00000428924.1,17,ENST00000519728.6
ENSP00000428982.1,14,ENST00000520429.6
ENSP00000428985.1,11,ENST00000519882.5
ENSP00000429015.1,0,ENST00000520552.5
ENSP00000429020.2,53,ENST00000518429.2
ENSP00000429065.1,30,ENST00000521022.6
ENSP00000429082.1,30,ENST00000517887.5
ENSP00000429083.1,0,ENST00000517679.5
ENSP00000429084.1,93,ENST00000520539.6
ENSP00000429168.1,7,ENST00000519676.6
ENSP00000429274.2,10,ENST00000521288.2
ENSP00000429323.1,6,ENST00000493344.6
ENSP00000429366.1,0,ENST00000521264.5
ENSP00000429367.1,33,ENST00000518322.6
ENSP00000429374.1,13,ENST00000519807.5
ENSP00000429485.2,25,ENST00000521672.6
ENSP00000429538.1,1,ENST00000521265.5
ENSP00000429744.1,25,ENST00000523601.5
ENSP00000429790.2,32,ENST00000522720.2
ENSP00000429824.1,33,ENST00000523908.5
ENSP00000429886.1,0,ENST00000517630.5
ENSP00000429900.1,47,ENST00000518721.6
ENSP00000429915.1,29,ENST00000518937.6
ENSP00000429986.1,0,ENST00000521688.6
ENSP00000430025.1,5,ENST00000523377.2
ENSP00000430147.1,19,ENST00000519239.5
ENSP00000430198.1,0,ENST00000456842.1
ENSP00000430236.1,12,ENST00000521508.2
ENSP00000430256.1,11,ENST00000522398.5
ENSP00000430269.1,37,ENST00000521400.6
ENSP00000430338.1,26,ENST00000523731.6
ENSP00000430432.1,0,ENST00000519065.6
ENSP00000430489.1,35,ENST00000522858.5
ENSP00000430490.1,52,ENST00000519917.5
ENSP00000430493.1,1,ENST00000517876.5
ENSP00000430548.1,11,ENST00000517309.6
ENSP00000430610.1,8,ENST00000520008.5
ENSP00000430642.1,0,ENST00000520452.5
ENSP00000430684.1,34,ENST00000520810.6
ENSP00000430817.1,13,ENST00000355968.10
ENSP00000430887.1,1,ENST00000518467.1
ENSP00000431076.1,30,ENST00000523282.5
ENSP00000431087.1,39,ENST00000518175.1
ENSP00000431124.1,144,ENST00000517992.2
ENSP00000431150.1,2,ENST00000527432.5
ENSP00000431179.3,117,ENST00000530275.3
ENSP00000431186.1,28,ENST00000530907.5
ENSP00000431295.1,0,ENST00000529373.1
ENSP00000431355.2,71,ENST00000524827.6
ENSP00000431376.1,21,ENST00000532324.5
ENSP00000431641.1,14,ENST00000534567.5
ENSP00000431643.1,33,ENST00000531452.5
ENSP00000431808.1,9,ENST00000526415.5
ENSP00000431885.1,43,ENST00000525621.6
ENSP00000431949.1,19,ENST00000529637.5
ENSP00000432008.1,6,ENST00000526104.6
ENSP00000432016.1,92,ENST00000532219.5
ENSP00000432083.1,29,ENST00000534624.6
ENSP00000432149.1,11,ENST00000459737.5
ENSP00000432279.1,0,ENST00000526991.3
ENSP00000432386.1,15,ENST00000530811.5
ENSP00000432472.1,5,ENST00000530758.2
ENSP00000432487.1,19,ENST00000524803.6
ENSP00000432511.1,81,ENST00000527670.5
ENSP00000432523.2,27,ENST00000524958.6
ENSP00000432540.1,146,ENST00000527011.5
ENSP00000432609.1,14,ENST00000527947.5
ENSP00000432768.1,34,ENST00000529230.6
ENSP00000432770.1,49,ENST00000531901.5
ENSP00000432786.1,54,ENST00000529006.7
ENSP00000432799.3,4,ENST00000528157.7
ENSP00000432845.1,29,ENST00000532414.3
ENSP00000432890.1,8,ENST00000524737.6
ENSP00000432897.1,20,ENST00000527610.1
ENSP00000432937.1,21,ENST00000524564.5
ENSP00000433102.1,67,ENST00000525074.5
ENSP00000433312.1,14,ENST00000526014.6
ENSP00000433343.1,7,ENST00000533050.6
ENSP00000433361.1,12,ENST00000534025.6
ENSP00000433392.1,163,ENST00000529945.2
ENSP00000433406.1,6,ENST00000529430.1
ENSP00000433427.1,12,ENST00000504924.6
ENSP00000433511.1,27,ENST00000528793.5
ENSP00000433528.1,65,ENST00000534127.5
ENSP00000433541.1,4,ENST00000526049.6
ENSP00000433547.1,33,ENST00000480058.5
ENSP00000433548.3,96,ENST00000530271.6
ENSP00000433681.3,64,ENST00000534548.7
ENSP00000433825.1,12,ENST00000469141.6
ENSP00000433924.2,12,ENST00000532743.6
ENSP00000433979.1,11,ENST00000534585.5
ENSP00000433986.1,8,ENST00000530151.5
ENSP00000434024.1,0,ENST00000530167.1
ENSP00000434162.2,3,ENST00000525095.2
ENSP00000434286.2,29,ENST00000531572.2
ENSP00000434311.1,0,ENST00000528364.1
ENSP00000434340.1,16,ENST00000532583.1
ENSP00000434394.1,17,ENST00000530403.1
ENSP00000434511.1,17,ENST00000534355.6
ENSP00000434516.1,16,ENST00000525566.6
ENSP00000434614.1,61,ENST00000531206.5
ENSP00000434768.1,11,ENST00000529022.5
ENSP00000434797.1,13,ENST00000527424.6
ENSP00000434847.1,6,ENST00000527881.1
ENSP00000435070.1,88,ENST00000524432.5
ENSP00000435088.1,9,ENST00000483970.6
ENSP00000435210.1,107,ENST00000531224.6
ENSP00000435272.1,26,ENST00000533820.5
ENSP00000435284.1,29,ENST00000532677.5
ENSP00000435289.1,12,ENST00000527958.6
ENSP00000435291.1,3,ENST00000494714.5
ENSP00000435349.2,10,ENST00000529110.2
ENSP00000435370.1,11,ENST00000529639.6
ENSP00000435376.1,24,ENST00000531427.5
ENSP00000435439.1,6,ENST00000527249.5
ENSP00000435441.1,94,ENST00000527536.5
ENSP00000435444.2,39,ENST00000531922.2
ENSP00000435576.1,0,ENST00000532287.6
ENSP00000435604.1,7,ENST00000534705.5
ENSP00000435650.2,13,ENST00000505496.7
ENSP00000435667.1,44,ENST00000527661.5
ENSP00000435673.1,26,ENST00000528450.5
ENSP00000435681.1,96,ENST00000527414.5
ENSP00000435726.1,0,ENST00000529106.5
ENSP00000435732.1,5,ENST00000532925.5
ENSP00000435777.1,12,ENST00000525634.6
ENSP00000436019.1,19,ENST00000470402.1
ENSP00000436049.1,12,ENST00000531120.6
ENSP00000436081.1,24,ENST00000528338.1
ENSP00000436092.2,117,ENST00000530997.7
ENSP00000436186.1,4,ENST00000532097.6
ENSP00000436269.1,69,ENST00000534313.6
ENSP00000436318.1,0,ENST00000533244.6
ENSP00000436490.1,15,ENST00000460212.1
ENSP00000436538.1,14,ENST00000488683.1
ENSP00000436585.1,2,ENST00000531967.5
ENSP00000436604.2,10,ENST00000529983.3
ENSP00000436699.1,13,ENST00000467062.5
ENSP00000436759.1,27,ENST00000532972.5
ENSP00000436785.1,9,ENST00000525815.6
ENSP00000436864.1,1,ENST00000531165.5
ENSP00000436901.1,24,ENST00000528416.6
ENSP00000436926.1,73,ENST00000524794.5
ENSP00000436932.1,6,ENST00000533217.1
ENSP00000436971.1,6,ENST00000527446.5
ENSP00000437073.1,120,ENST00000527372.7
ENSP00000437092.1,13,ENST00000532827.1
ENSP00000437271.1,46,ENST00000532437.1
ENSP00000437286.1,127,ENST00000534749.5
ENSP00000437339.1,61,ENST00000527547.5
ENSP00000437673.1,11,ENST00000539015.5
ENSP00000437738.1,27,ENST00000541286.5
ENSP00000437775.2,90,ENST00000540052.6
ENSP00000437807.1,11,ENST00000542282.5
ENSP00000437872.1,22,ENST00000543253.6
ENSP00000437968.2,338,ENST00000543095.7
ENSP00000438039.2,17,ENST00000492433.2
ENSP00000438085.3,31,ENST00000537686.6
ENSP00000438248.1,6,ENST00000542996.6
ENSP00000438349.2,1,ENST00000544844.6
ENSP00000438399.1,18,ENST00000535424.5
ENSP00000438455.1,14,ENST00000541231.1
ENSP00000438460.1,99,ENST00000539839.1
ENSP00000438465.1,6,ENST00000498926.7
ENSP00000438497.1,2,ENST00000543646.5
ENSP00000438510.1,17,ENST00000541959.5
ENSP00000438574.1,41,ENST00000545237.1
ENSP00000438588.2,10,ENST00000545908.6
ENSP00000438689.2,33,ENST00000543245.6
ENSP00000438733.2,23,ENST00000541043.5
ENSP00000438748.2,56,ENST00000543872.6
ENSP00000438863.1,11,ENST00000535273.2
ENSP00000438873.1,14,ENST00000541477.5
ENSP00000438886.2,65,ENST00000536708.6
ENSP00000439032.1,33,ENST00000537169.1
ENSP00000439056.1,22,ENST00000203166.10
ENSP00000439170.1,62,ENST00000543662.4
ENSP00000439244.2,88,ENST00000538431.5
ENSP00000439245.3,13,ENST00000538936.7
ENSP00000439392.1,52,ENST00000536386.5
ENSP00000439467.1,16,ENST00000541970.6
ENSP00000439479.1,200,ENST00000539542.6
ENSP00000439492.1,16,ENST00000535131.1
ENSP00000439606.2,13,ENST00000537806.5
ENSP00000439671.1,12,ENST00000539948.5
ENSP00000439878.2,10,ENST00000540759.6
ENSP00000440001.2,8,ENST00000538084.2
ENSP00000440045.2,24,ENST00000539276.7
ENSP00000440057.1,17,ENST00000545692.1
ENSP00000440191.3,13,ENST00000535035.6
ENSP00000440440.1,62,ENST00000544627.5
ENSP00000440485.1,14,ENST00000541212.6
ENSP00000440495.1,56,ENST00000536461.5
ENSP00000440602.1,0,ENST00000545581.5
ENSP00000440674.1,41,ENST00000543824.5
ENSP00000440874.1,1,ENST00000537981.5
ENSP00000440905.1,28,ENST00000544803.5
ENSP00000440915.2,21,ENST00000534898.9
ENSP00000440945.1,13,ENST00000539589.5
ENSP00000440985.3,0,ENST00000536586.7
ENSP00000441275.1,24,ENST00000341355.9
ENSP00000441282.1,10,ENST00000540149.5
ENSP00000441355.1,6,ENST00000535010.5
ENSP00000441501.1,24,ENST00000537454.6
ENSP00000441518.1,0,ENST00000538039.6
ENSP00000441549.1,41,ENST00000544431.5
ENSP00000441656.2,7,ENST00000493468.7
ENSP00000441692.2,62,ENST00000539826.6
ENSP00000441831.1,31,ENST00000541916.5
ENSP00000441852.1,0,ENST00000539735.5
ENSP00000441875.1,8,ENST00000535923.6
ENSP00000441927.1,28,ENST00000536441.7
ENSP00000441953.1,13,ENST00000535373.5
ENSP00000441954.2,19,ENST00000545279.6
ENSP00000441980.1,22,ENST00000545121.5
ENSP00000442057.2,6,ENST00000536961.6
ENSP00000442091.2,23,ENST00000540638.6
ENSP00000442120.3,9,ENST00000535997.7
ENSP00000442224.2,0,ENST00000537817.5
ENSP00000442318.1,39,ENST00000545606.6
ENSP00000442360.2,22,ENST00000464942.7
ENSP00000442464.1,7,ENST00000538775.5
ENSP00000442500.1,0,ENST00000543881.5
ENSP00000442563.2,36,ENST00000539111.7
ENSP00000442573.3,45,ENST00000539836.3
ENSP00000442653.2,28,ENST00000542278.6
ENSP00000442688.1,66,ENST00000534842.1
ENSP00000442739.2,59,ENST00000546231.6
ENSP00000442858.1,17,ENST00000535671.5
ENSP00000443068.2,11,ENST00000537466.6
ENSP00000443104.1,64,ENST00000544910.5
ENSP00000443113.2,47,ENST00000534928.5
ENSP00000443147.1,56,ENST00000545693.5
ENSP00000443150.1,44,ENST00000541778.5
ENSP00000443194.1,38,ENST00000545197.3
ENSP00000443216.1,0,ENST00000537328.6
ENSP00000443287.1,96,ENST00000545134.1
ENSP00000443426.1,97,ENST00000542838.6
ENSP00000443459.1,0,ENST00000539282.5
ENSP00000443475.1,58,ENST00000541364.5
ENSP00000443492.3,19,ENST00000546211.6
ENSP00000443631.1,37,ENST00000540288.5
ENSP00000443795.1,8,ENST00000545127.1
ENSP00000443854.1,13,ENST00000535014.5
ENSP00000443900.3,0,ENST00000500576.4
ENSP00000443965.2,12,ENST00000539909.6
ENSP00000443988.1,26,ENST00000543473.2
ENSP00000444136.1,51,ENST00000541869.5
ENSP00000444278.1,23,ENST00000542554.5
ENSP00000444408.1,9,ENST00000542575.6
ENSP00000444433.1,5,ENST00000543927.6
ENSP00000444565.1,21,ENST00000538716.7
ENSP00000444621.1,8,ENST00000538004.5
ENSP00000444628.1,69,ENST00000535456.7
ENSP00000444660.1,21,ENST00000542507.5
ENSP00000444810.1,11,ENST00000536438.5
ENSP00000444889.1,92,ENST00000536562.5
ENSP00000444935.1,10,ENST00000538771.5
ENSP00000445001.1,11,ENST00000540437.5
ENSP00000445162.1,16,ENST00000543341.7
ENSP00000445205.2,12,ENST00000542355.6
ENSP00000445373.1,55,ENST00000536068.5
ENSP00000445408.2,9,ENST00000537505.6
ENSP00000445440.1,11,ENST00000452681.6
ENSP00000445508.1,47,ENST00000541284.5
ENSP00000445618.2,11,ENST00000545170.5
ENSP00000445757.2,16,ENST00000542778.5
ENSP00000445770.1,21,ENST00000538696.5
ENSP00000445806.2,10,ENST00000544017.5
ENSP00000445829.2,35,ENST00000542342.6
ENSP00000445840.2,13,ENST00000543949.2
ENSP00000445857.1,11,ENST00000543602.5
ENSP00000445920.1,0,ENST00000545712.7
ENSP00000445926.2,0,ENST00000301686.13
ENSP00000446093.1,40,ENST00000543663.6
ENSP00000446099.1,0,ENST00000399794.6
ENSP00000446100.2,64,ENST00000537098.8
ENSP00000446339.1,5,ENST00000535406.5
ENSP00000446576.2,70,ENST00000550104.5
ENSP00000446721.1,6,ENST00000547408.5
ENSP00000446734.1,11,ENST00000552699.5
ENSP00000446880.1,121,ENST00000551812.5
ENSP00000446917.1,28,ENST00000551662.5
ENSP00000446981.1,5,ENST00000553183.5
ENSP00000447006.1,58,ENST00000551295.7
ENSP00000447053.1,28,ENST00000547517.5
ENSP00000447057.1,0,ENST00000552951.7
ENSP00000447168.1,10,ENST00000549190.5
ENSP00000447297.1,21,ENST00000552516.5
ENSP00000447310.1,3,ENST00000551917.5
ENSP00000447328.1,53,ENST00000549518.6
ENSP00000447488.1,17,ENST00000552864.6
ENSP00000447537.1,20,ENST00000548925.5
ENSP00000447730.1,10,ENST00000549117.5
ENSP00000448050.2,0,ENST00000549115.7
ENSP00000448054.1,11,ENST00000552283.6
ENSP00000448165.2,89,ENST00000551964.6
ENSP00000448250.2,0,ENST00000551446.6
ENSP00000448286.1,0,ENST00000550097.1
ENSP00000448387.2,25,ENST00000547530.7
ENSP00000448598.1,11,ENST00000546495.5
ENSP00000448617.1,18,ENST00000546500.5
ENSP00000448672.2,37,ENST00000553064.6
ENSP00000448762.2,37,ENST00000546463.6
ENSP00000448780.2,13,ENST00000552235.2
ENSP00000448912.1,0,ENST00000551671.5
ENSP00000449044.1,17,ENST00000546588.1
ENSP00000449080.1,3,ENST00000548746.5
ENSP00000449106.1,0,ENST00000547081.1
ENSP00000449207.1,0,ENST00000550411.5
ENSP00000449260.1,13,ENST00000551043.5
ENSP00000449328.1,26,ENST00000551150.5
ENSP00000449341.1,0,ENST00000552218.5
ENSP00000449381.2,27,ENST00000551404.6
ENSP00000449386.2,5,ENST00000546815.6
ENSP00000449396.1,48,ENST00000550164.6
ENSP00000449404.1,95,ENST00000552150.5
ENSP00000449409.1,35,ENST00000546604.5
ENSP00000449428.1,33,ENST00000548315.5
ENSP00000449452.1,23,ENST00000547837.5
ENSP00000449535.1,42,ENST00000548058.6
ENSP00000449610.1,5,ENST00000549273.5
ENSP00000449649.1,19,ENST00000548044.5
ENSP00000449747.1,31,ENST00000550347.5
